structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,donor,sample,name,parent_structure_id,hemisphere,graph_order,structure_id_path,color_hex_triplet
4121,12,141667179,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",127562274,97,49,155,-6,-64,60,donor15496,donor15496_sample_21,"precuneus, left, inferior lateral bank of gyrus",4119,L,246,/4005/4006/4007/4008/4084/4118/4119/4121/,FF7462
4114,12,141667227,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",127562172,126,68,156,-35,-65,41,donor15496,donor15496_sample_22,"angular gyrus, left, inferior bank of gyrus",4112,L,214,/4005/4006/4007/4008/4084/4103/4111/4112/4114/,FF5D62
4099,12,141667195,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",127562174,115,77,156,-24,-65,32,donor15496,donor15496_sample_23,"superior parietal lobule, left, inferior bank of gyrus",4097,L,253,/4005/4006/4007/4008/4084/4096/4097/4099/,FF7B62
4231,12,141667133,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",127554739,110,100,153,-19,-62,9,donor15496,donor15496_sample_24,"cingulate gyrus, parietal part, left, inferior bank of gyrus",4229,L,110,/4005/4006/4007/4008/4219/4220/4228/4229/4231/,7F6233
4230,12,141667117,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",127554738,96,90,153,-5,-62,19,donor15496,donor15496_sample_25,"cingulate gyrus, parietal part, left, superior bank of gyrus",4229,L,109,/4005/4006/4007/4008/4219/4220/4228/4229/4230/,7F6233
4201,12,141667213,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",127562209,141,123,157,-50,-66,-14,donor15496,donor15496_sample_26,"occipito-temporal gyrus, left, inferior bank of gyrus",4199,L,198,/4005/4006/4007/4008/4180/4198/4199/4201/,E88A51
4200,12,141667197,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",127562208,132,117,155,-41,-64,-8,donor15496,donor15496_sample_27,"occipito-temporal gyrus, left, superior bank of gyrus",4199,L,197,/4005/4006/4007/4008/4180/4198/4199/4200/,E88A51
4230,11,141667255,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",127511917,100,63,143,-9,-52,46,donor15496,donor15496_sample_28,"cingulate gyrus, parietal part, left, superior bank of gyrus",4229,L,109,/4005/4006/4007/4008/4219/4220/4228/4229/4230/,7F6233
4237,11,141667145,CX,CgGr-s,"cingulate gyrus, retrosplenial part, left, superior bank of gyrus",127512018,107,111,144,-16,-53,-2,donor15496,donor15496_sample_29,"cingulate gyrus, retrosplenial part, left, superior bank of gyrus",4236,L,116,/4005/4006/4007/4008/4219/4220/4235/4236/4237/,7F6933
4231,11,141667129,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",127512016,101,75,143,-10,-52,34,donor15496,donor15496_sample_30,"cingulate gyrus, parietal part, left, inferior bank of gyrus",4229,L,110,/4005/4006/4007/4008/4219/4220/4228/4229/4231/,7F6233
4107,11,141667209,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",127511948,149,86,146,-58,-55,23,donor15496,donor15496_sample_31,"supramarginal gyrus, left, inferior bank of gyrus",4105,L,221,/4005/4006/4007/4008/4084/4103/4104/4105/4107/,FF5D62
4106,11,141667193,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",127511947,145,73,146,-54,-55,36,donor15496,donor15496_sample_32,"supramarginal gyrus, left, superior bank of gyrus",4105,L,220,/4005/4006/4007/4008/4084/4103/4104/4105/4106/,FF5D62
4193,11,141667131,CX,LiG-pest,"lingual gyrus, left, peristriate",127514491,117,117,145,-26,-54,-8,donor15496,donor15496_sample_33,"lingual gyrus, left, peristriate",4192,L,181,/4005/4006/4007/4008/4180/4191/4192/4193/,E88051
4193,11,141667083,CX,LiG-pest,"lingual gyrus, left, peristriate",127514490,115,118,145,-24,-54,-9,donor15496,donor15496_sample_34,"lingual gyrus, left, peristriate",4192,L,181,/4005/4006/4007/4008/4180/4191/4192/4193/,E88051
4143,8,139409907,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",127045317,150,129,106,-59,-15,-20,donor15496,donor15496_sample_35,"middle temporal gyrus, left, inferior bank of gyrus",4141,L,282,/4005/4006/4007/4008/4132/4140/4141/4143/,FF907F
4136,8,139409811,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",127048540,157,97,107,-66,-16,12,donor15496,donor15496_sample_36,"superior temporal gyrus, left, inferior bank of gyrus",4134,L,295,/4005/4006/4007/4008/4132/4133/4134/4136/,FF997F
4013,8,139409749,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",127045208,120,41,104,-29,-13,68,donor15496,donor15496_sample_37,"precentral gyrus, left, superior lateral aspect of gyrus",4011,L,73,/4005/4006/4007/4008/4009/4010/4011/4013/,E8D659
4106,8,139409795,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",127048706,149,61,105,-58,-14,48,donor15496,donor15496_sample_38,"supramarginal gyrus, left, superior bank of gyrus",4105,L,220,/4005/4006/4007/4008/4084/4103/4104/4105/4106/,FF5D62
4088,8,139409779,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",127048705,135,45,105,-44,-14,64,donor15496,donor15496_sample_39,"postcentral gyrus, left, superior lateral aspect of gyrus",4086,L,235,/4005/4006/4007/4008/4084/4085/4086/4088/,FF6C62
4143,9,139409767,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",127050503,155,122,122,-64,-31,-13,donor15496,donor15496_sample_40,"middle temporal gyrus, left, inferior bank of gyrus",4141,L,282,/4005/4006/4007/4008/4132/4140/4141/4143/,FF907F
4072,9,139409799,CX,PCLa,"paracentral lobule, anterior part, left",127050746,100,69,118,-9,-27,40,donor15496,donor15496_sample_41,"paracentral lobule, anterior part, left",4071,L,55,/4005/4006/4007/4008/4009/4071/4072/,E8CF59
4098,10,139409847,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",127056990,105,38,128,-14,-37,71,donor15496,donor15496_sample_42,"superior parietal lobule, left, superior bank of gyrus",4097,L,252,/4005/4006/4007/4008/4084/4096/4097/4098/,FF7B62
4230,10,139409911,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",127056267,95,64,127,-4,-36,45,donor15496,donor15496_sample_43,"cingulate gyrus, parietal part, left, superior bank of gyrus",4229,L,109,/4005/4006/4007/4008/4219/4220/4228/4229/4230/,7F6233
4142,10,141667125,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",127056952,161,104,135,-70,-44,5,donor15496,donor15496_sample_44,"middle temporal gyrus, left, superior bank of gyrus",4141,L,281,/4005/4006/4007/4008/4132/4140/4141/4142/,FF907F
4136,10,139409801,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",127056953,155,89,134,-64,-43,20,donor15496,donor15496_sample_45,"superior temporal gyrus, left, inferior bank of gyrus",4134,L,295,/4005/4006/4007/4008/4132/4133/4134/4136/,FF997F
4160,10,141667189,CX,FuG-cos,"fusiform gyrus, left, bank of cos",127056052,130,127,132,-39,-41,-18,donor15496,donor15496_sample_46,"fusiform gyrus, left, bank of cos",4157,L,262,/4005/4006/4007/4008/4132/4156/4157/4160/,FF877F
4158,10,141667157,CX,FuG-its,"fusiform gyrus, left, bank of the its",127056113,139,129,133,-48,-42,-20,donor15496,donor15496_sample_47,"fusiform gyrus, left, bank of the its",4157,L,260,/4005/4006/4007/4008/4132/4156/4157/4158/,FF877F
4151,10,141667253,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",127055991,157,117,134,-66,-43,-8,donor15496,donor15496_sample_48,"inferior temporal gyrus, left, bank of mts",4148,L,274,/4005/4006/4007/4008/4132/4147/4148/4151/,FF8D7F
4150,10,141667237,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",127055992,156,131,134,-65,-43,-22,donor15496,donor15496_sample_49,"inferior temporal gyrus, left, lateral bank of gyrus",4148,L,273,/4005/4006/4007/4008/4132/4147/4148/4150/,FF8D7F
4143,10,141667221,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",127055990,157,111,135,-66,-44,-2,donor15496,donor15496_sample_50,"middle temporal gyrus, left, inferior bank of gyrus",4141,L,282,/4005/4006/4007/4008/4132/4140/4141/4143/,FF907F
4223,7,139409921,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",126712218,93,65,90,-2,1,44,donor15496,donor15496_sample_51,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4024,7,139409855,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",126707525,110,55,90,-19,1,54,donor15496,donor15496_sample_52,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4023,7,139409839,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",126707524,92,39,89,-1,2,70,donor15496,donor15496_sample_53,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4012,7,139409887,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",126709266,133,55,91,-42,0,54,donor15496,donor15496_sample_54,"precentral gyrus, left, bank of the precentral sulcus",4011,L,72,/4005/4006/4007/4008/4009/4010/4011/4012/,E8D659
4270,7,139409793,CX,LIG,"long insular gyri, left",126712343,133,109,92,-42,-1,0,donor15496,donor15496_sample_55,"long insular gyri, left",4269,L,93,/4005/4006/4007/4008/4268/4269/4270/,FFF161
4136,7,139409809,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",126703434,148,123,94,-57,-3,-14,donor15496,donor15496_sample_56,"superior temporal gyrus, left, inferior bank of gyrus",4134,L,295,/4005/4006/4007/4008/4132/4133/4134/4136/,FF997F
4273,6,139409823,CX,SIG,"short insular gyri, left",125142345,125,104,81,-34,10,5,donor15496,donor15496_sample_57,"short insular gyri, left",4272,L,96,/4005/4006/4007/4008/4268/4272/4273/,EFFF61
4178,6,139409775,CX,PLP,"planum polare, left",124123901,145,114,81,-54,10,-5,donor15496,donor15496_sample_59,"planum polare, left",4177,L,287,/4005/4006/4007/4008/4132/4177/4178/,FF937F
4224,6,127687105,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",124122527,95,86,80,-4,11,23,donor15496,donor15496_sample_63,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4223,6,127687089,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",124122526,94,81,80,-3,11,28,donor15496,donor15496_sample_64,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4024,6,127686947,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",124079430,110,41,78,-19,13,68,donor15496,donor15496_sample_65,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4045,6,127686995,CX,orIFG,"inferior frontal gyrus, orbital part, left",124137414,149,100,80,-58,11,9,donor15496,donor15496_sample_66,"inferior frontal gyrus, orbital part, left",4044,L,30,/4005/4006/4007/4008/4009/4035/4044/4045/,E8C659
4143,6,127687027,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",124110660,145,140,82,-54,9,-31,donor15496,donor15496_sample_67,"middle temporal gyrus, left, inferior bank of gyrus",4141,L,282,/4005/4006/4007/4008/4132/4140/4141/4143/,FF907F
4223,5,127686991,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",123644653,99,80,71,-8,20,29,donor15496,donor15496_sample_68,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4023,5,141667093,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",123644655,94,46,70,-3,21,63,donor15496,donor15496_sample_69,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4031,5,127687055,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",123650690,140,79,71,-49,20,30,donor15496,donor15496_sample_70,"middle frontal gyrus, left, inferior bank of gyrus",4029,L,47,/4005/4006/4007/4008/4009/4028/4029/4031/,E8CD59
4030,5,127687039,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",123650689,114,59,70,-23,21,50,donor15496,donor15496_sample_71,"middle frontal gyrus, left, superior bank of gyrus",4029,L,46,/4005/4006/4007/4008/4009/4028/4029/4030/,E8CD59
4039,5,127687071,CX,trIFG,"inferior frontal gyrus, triangular part, left",124029938,145,96,73,-54,18,13,donor15496,donor15496_sample_72,"inferior frontal gyrus, triangular part, left",4038,L,33,/4005/4006/4007/4008/4009/4035/4038/4039/,E8C659
4057,5,127687119,CX,POrG,"posterior orbital gyrus, left",123622766,112,135,73,-21,18,-26,donor15496,donor15496_sample_73,"posterior orbital gyrus, left",4056,L,68,/4005/4006/4007/4008/4009/4056/4057/,E8D459
4051,5,127687103,CX,MOrG,"medial orbital gyrus, left",123622765,108,137,73,-17,18,-28,donor15496,donor15496_sample_74,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4142,5,127687041,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",123636953,142,136,74,-51,17,-27,donor15496,donor15496_sample_75,"middle temporal gyrus, left, superior bank of gyrus",4141,L,281,/4005/4006/4007/4008/4132/4140/4141/4142/,FF907F
4136,5,127687025,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",123636952,138,135,74,-47,17,-26,donor15496,donor15496_sample_76,"superior temporal gyrus, left, inferior bank of gyrus",4134,L,295,/4005/4006/4007/4008/4132/4133/4134/4136/,FF997F
4224,4,127686957,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",121130696,97,87,56,-6,35,22,donor15496,donor15496_sample_77,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4031,4,127687005,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",121130911,129,74,54,-38,37,35,donor15496,donor15496_sample_78,"middle frontal gyrus, left, inferior bank of gyrus",4029,L,47,/4005/4006/4007/4008/4009/4028/4029/4031/,E8CD59
4060,4,127687085,CX,LOrG,"lateral orbital gyrus, left",125137264,131,123,52,-40,39,-14,donor15496,donor15496_sample_79,"lateral orbital gyrus, left",4059,L,39,/4005/4006/4007/4008/4009/4059/4060/,E8CA59
4045,4,127687037,CX,orIFG,"inferior frontal gyrus, orbital part, left",121130998,142,123,52,-51,39,-14,donor15496,donor15496_sample_80,"inferior frontal gyrus, orbital part, left",4044,L,30,/4005/4006/4007/4008/4009/4035/4044/4045/,E8C659
4039,4,127687021,CX,trIFG,"inferior frontal gyrus, triangular part, left",121130999,147,108,53,-56,38,1,donor15496,donor15496_sample_81,"inferior frontal gyrus, triangular part, left",4038,L,33,/4005/4006/4007/4008/4009/4035/4038/4039/,E8C659
4223,3,127687097,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",121130126,96,77,43,-5,48,32,donor15496,donor15496_sample_82,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4023,3,141667077,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",121130127,99,73,42,-8,49,36,donor15496,donor15496_sample_83,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4031,3,127686955,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",121129789,127,84,41,-36,50,25,donor15496,donor15496_sample_84,"middle frontal gyrus, left, inferior bank of gyrus",4029,L,47,/4005/4006/4007/4008/4009/4028/4029/4031/,E8CD59
4022,3,127687113,CX,SFG,"superior frontal gyrus, left",121129787,114,71,42,-23,49,38,donor15496,donor15496_sample_85,"superior frontal gyrus, left",4021,L,82,/4005/4006/4007/4008/4009/4021/4022/,E8D959
4054,3,127687067,CX,AOrG,"anterior orbital gyrus, left",121128826,118,125,43,-27,48,-16,donor15496,donor15496_sample_86,"anterior orbital gyrus, left",4053,L,6,/4005/4006/4007/4008/4009/4053/4054/,E8BF59
4051,3,127687051,CX,MOrG,"medial orbital gyrus, left",121128825,115,126,43,-24,48,-17,donor15496,donor15496_sample_87,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4023,2,127686937,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",121107685,95,88,31,-4,60,21,donor15496,donor15496_sample_88,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4051,2,127686969,CX,MOrG,"medial orbital gyrus, left",121081997,104,137,32,-13,59,-28,donor15496,donor15496_sample_89,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4054,2,127687049,CX,AOrG,"anterior orbital gyrus, left",121112961,115,124,32,-24,59,-15,donor15496,donor15496_sample_90,"anterior orbital gyrus, left",4053,L,6,/4005/4006/4007/4008/4009/4053/4054/,E8BF59
4051,4,127687117,CX,MOrG,"medial orbital gyrus, left",121130687,101,138,54,-10,37,-29,donor15496,donor15496_sample_91,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4048,4,127687101,CX,GRe,"gyrus rectus, left",121130688,101,133,55,-10,36,-24,donor15496,donor15496_sample_92,"gyrus rectus, left",4047,L,21,/4005/4006/4007/4008/4009/4047/4048/,E8C459
4244,9,149052680,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",127050011,117,133,119,-26,-28,-24,donor15496,donor15496_sample_126,"parahippocampal gyrus, left, lateral bank of gyrus",4243,L,156,/4005/4006/4007/4008/4219/4242/4243/4244/,BF934C
4270,9,147712586,CX,LIG,"long insular gyri, left",127050026,134,93,119,-43,-28,16,donor15496,donor15496_sample_128,"long insular gyri, left",4269,L,93,/4005/4006/4007/4008/4268/4269/4270/,FFF161
4244,9,147712554,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",127050008,119,136,119,-28,-28,-27,donor15496,donor15496_sample_129,"parahippocampal gyrus, left, lateral bank of gyrus",4243,L,156,/4005/4006/4007/4008/4219/4242/4243/4244/,BF934C
4160,9,149052854,CX,FuG-cos,"fusiform gyrus, left, bank of cos",127050010,136,129,119,-45,-28,-20,donor15496,donor15496_sample_130,"fusiform gyrus, left, bank of cos",4157,L,262,/4005/4006/4007/4008/4132/4156/4157/4160/,FF877F
4187,15,149052758,CX,Cun-str,"cuneus, left, striate",127749301,94,100,185,-3,-94,9,donor15496,donor15496_sample_131,"cuneus, left, striate",4185,L,168,/4005/4006/4007/4008/4180/4184/4185/4187/,E87751
4215,14,141667121,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",127563550,114,90,177,-23,-86,19,donor15496,donor15496_sample_133,"superior occipital gyrus, left, inferior bank of gyrus",4213,L,205,/4005/4006/4007/4008/4180/4212/4213/4215/,E88F51
4121,13,141667245,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",127562783,94,68,166,-3,-75,41,donor15496,donor15496_sample_134,"precuneus, left, inferior lateral bank of gyrus",4119,L,246,/4005/4006/4007/4008/4084/4118/4119/4121/,FF7462
4114,13,141667119,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",127562529,124,81,167,-33,-76,28,donor15496,donor15496_sample_135,"angular gyrus, left, inferior bank of gyrus",4112,L,214,/4005/4006/4007/4008/4084/4103/4111/4112/4114/,FF5D62
4098,13,141667261,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",127562532,112,58,166,-21,-75,51,donor15496,donor15496_sample_136,"superior parietal lobule, left, superior bank of gyrus",4097,L,252,/4005/4006/4007/4008/4084/4096/4097/4098/,FF7B62
4186,13,141667151,CX,Cun-pest,"cuneus, left, peristriate",127562685,98,100,166,-7,-75,9,donor15496,donor15496_sample_137,"cuneus, left, peristriate",4185,L,167,/4005/4006/4007/4008/4180/4184/4185/4186/,E87751
4207,13,141667247,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",127562731,144,106,170,-53,-79,3,donor15496,donor15496_sample_138,"inferior occipital gyrus, left, superior bank of gyrus",4206,L,174,/4005/4006/4007/4008/4180/4205/4206/4207/,E87B51
4113,12,141667211,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",127562173,134,60,157,-43,-66,49,donor15496,donor15496_sample_139,"angular gyrus, left, superior bank of gyrus",4112,L,213,/4005/4006/4007/4008/4084/4103/4111/4112/4113/,FF5D62
4113,11,141667113,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",127511066,123,61,142,-32,-51,48,donor15496,donor15496_sample_140,"angular gyrus, left, superior bank of gyrus",4112,L,213,/4005/4006/4007/4008/4084/4103/4111/4112/4113/,FF5D62
4149,11,141667241,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",127514487,143,125,146,-52,-55,-16,donor15496,donor15496_sample_141,"inferior temporal gyrus, left, bank of the its",4148,L,272,/4005/4006/4007/4008/4132/4147/4148/4149/,FF8D7F
4245,8,141667143,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",127048915,127,141,106,-36,-15,-32,donor15496,donor15496_sample_142,"parahippocampal gyrus, left, bank of the cos",4243,L,157,/4005/4006/4007/4008/4219/4242/4243/4245/,BF934C
